"Date","Close Price"
"2018-01-06 01:42:00","16976.87"
"2018-01-06 01:43:00","16967.7"
"2018-01-06 01:44:00","16958.98"
"2018-01-06 01:45:00","16973.08"
"2018-01-06 01:46:00","16981.64"
"2018-01-06 01:47:00","16986.16"
"2018-01-06 01:48:00","16954.94"
"2018-01-06 01:49:00","16926.51"
"2018-01-06 01:50:00","16927.72"
"2018-01-06 01:51:00","16930.02"
"2018-01-06 01:52:00","16915.59"
"2018-01-06 01:53:00","16883.32"
"2018-01-06 01:54:00","16886.27"
"2018-01-06 01:55:00","16953.18"
"2018-01-06 01:56:00","16960.55"
"2018-01-06 01:57:00","16972.76"
"2018-01-06 01:58:00","16996.2"
"2018-01-06 01:59:00","17005.78"
"2018-01-06 02:00:00","17016.89"
"2018-01-06 02:01:00","17026.41"
"2018-01-06 02:02:00","17026.05"
"2018-01-06 02:03:00","17028.63"
"2018-01-06 02:04:00","17045.15"
"2018-01-06 02:05:00","17045.11"
"2018-01-06 02:06:00","17055.16"
"2018-01-06 02:07:00","17054.75"
"2018-01-06 02:08:00","17044.94"
"2018-01-06 02:09:00","17022.81"
"2018-01-06 02:10:00","17033.95"
"2018-01-06 02:11:00","17020.82"
"2018-01-06 02:12:00","17015.97"
"2018-01-06 02:13:00","16990.88"
"2018-01-06 02:14:00","16961.52"
"2018-01-06 02:15:00","16960.97"
"2018-01-06 02:16:00","16933.87"
"2018-01-06 02:17:00","16920.16"
"2018-01-06 02:18:00","16874.62"
"2018-01-06 02:19:00","16833.7"
"2018-01-06 02:20:00","16803.24"
"2018-01-06 02:21:00","16818.43"
"2018-01-06 02:22:00","16831.87"
"2018-01-06 02:23:00","16853.05"
"2018-01-06 02:24:00","16842.04"
"2018-01-06 02:25:00","16845.29"
"2018-01-06 02:26:00","16855.38"
"2018-01-06 02:27:00","16851.39"
"2018-01-06 02:28:00","16844.7"
"2018-01-06 02:29:00","16843.89"
"2018-01-06 02:30:00","16863.27"
"2018-01-06 02:31:00","16882.49"
"2018-01-06 02:32:00","16873.8"
"2018-01-06 02:33:00","16862.96"
"2018-01-06 02:34:00","16846.36"
"2018-01-06 02:35:00","16847.93"
"2018-01-06 02:36:00","16837.56"
"2018-01-06 02:37:00","16831.3"
"2018-01-06 02:38:00","16803.15"
"2018-01-06 02:39:00","16758.13"
"2018-01-06 02:40:00","16743.34"
"2018-01-06 02:41:00","16707.77"
"2018-01-06 02:42:00","16663.47"
"2018-01-06 02:43:00","16659.62"
"2018-01-06 02:44:00","16680.36"
"2018-01-06 02:45:00","16691.51"
"2018-01-06 02:46:00","16666.15"
"2018-01-06 02:47:00","16646.35"
"2018-01-06 02:48:00","16679.24"
"2018-01-06 02:49:00","16706.75"
"2018-01-06 02:50:00","16706.82"
"2018-01-06 02:51:00","16702.02"
"2018-01-06 02:52:00","16696.67"
"2018-01-06 02:53:00","16698.08"
"2018-01-06 02:54:00","16700.59"
"2018-01-06 02:55:00","16697.6"
"2018-01-06 02:56:00","16681.37"
"2018-01-06 02:57:00","16661.02"
"2018-01-06 02:58:00","16637.42"
"2018-01-06 02:59:00","16622.71"
"2018-01-06 03:00:00","16582.78"
"2018-01-06 03:01:00","16556.77"
"2018-01-06 03:02:00","16548.77"
"2018-01-06 03:03:00","16580.88"
"2018-01-06 03:04:00","16618.26"
"2018-01-06 03:05:00","16622.03"
"2018-01-06 03:06:00","16629.38"
"2018-01-06 03:07:00","16638.47"
"2018-01-06 03:08:00","16646.95"
"2018-01-06 03:09:00","16674.14"
"2018-01-06 03:10:00","16680.66"
"2018-01-06 03:11:00","16697.59"
"2018-01-06 03:12:00","16720.94"
"2018-01-06 03:13:00","16698.99"
"2018-01-06 03:14:00","16675.5"
"2018-01-06 03:15:00","16680.42"
"2018-01-06 03:16:00","16691.06"
"2018-01-06 03:17:00","16698.03"
"2018-01-06 03:18:00","16701.89"
"2018-01-06 03:19:00","16693.12"
"2018-01-06 03:20:00","16692.1"
"2018-01-06 03:21:00","16685.58"
"2018-01-06 03:22:00","16661.62"
"2018-01-06 03:23:00","16666.69"
"2018-01-06 03:24:00","16677.06"
"2018-01-06 03:25:00","16685.59"
"2018-01-06 03:26:00","16691.04"
"2018-01-06 03:27:00","16690.59"
"2018-01-06 03:28:00","16707.66"
"2018-01-06 03:29:00","16707.3"
"2018-01-06 03:30:00","16719.45"
"2018-01-06 03:31:00","16736.27"
"2018-01-06 03:32:00","16763.18"
"2018-01-06 03:33:00","16755.31"
"2018-01-06 03:34:00","16731.51"
"2018-01-06 03:35:00","16719.88"
"2018-01-06 03:36:00","16713.9"
"2018-01-06 03:37:00","16706.27"
"2018-01-06 03:38:00","16690.94"
"2018-01-06 03:39:00","16693.81"
"2018-01-06 03:40:00","16710.71"
"2018-01-06 03:41:00","16711.48"
"2018-01-06 03:42:00","16707.1"
"2018-01-06 03:43:00","16701.81"
"2018-01-06 03:44:00","16701.95"
"2018-01-06 03:45:00","16691.64"
"2018-01-06 03:46:00","16661.9"
"2018-01-06 03:47:00","16639.19"
"2018-01-06 03:48:00","16642.83"
"2018-01-06 03:49:00","16653.15"
"2018-01-06 03:50:00","16630.2"
"2018-01-06 03:51:00","16622.22"
"2018-01-06 03:52:00","16610.45"
"2018-01-06 03:53:00","16599.77"
"2018-01-06 03:54:00","16599.43"
"2018-01-06 03:55:00","16583.26"
"2018-01-06 03:56:00","16570.43"
"2018-01-06 03:57:00","16543.82"
"2018-01-06 03:58:00","16539.59"
"2018-01-06 03:59:00","16554.51"
"2018-01-06 04:00:00","16576.7"
"2018-01-06 04:01:00","16581.49"
"2018-01-06 04:02:00","16614.21"
"2018-01-06 04:03:00","16612.29"
"2018-01-06 04:04:00","16590.42"
"2018-01-06 04:05:00","16584.76"
"2018-01-06 04:06:00","16572.34"
"2018-01-06 04:07:00","16555.61"
"2018-01-06 04:08:00","16563.65"
"2018-01-06 04:09:00","16539.61"
"2018-01-06 04:10:00","16521.12"
"2018-01-06 04:11:00","16501.48"
"2018-01-06 04:12:00","16491.42"
"2018-01-06 04:13:00","16479.01"
"2018-01-06 04:14:00","16473.77"
"2018-01-06 04:15:00","16458.03"
"2018-01-06 04:16:00","16444.53"
"2018-01-06 04:17:00","16438.67"
"2018-01-06 04:18:00","16442.98"
"2018-01-06 04:19:00","16479.83"
"2018-01-06 04:20:00","16494.68"
"2018-01-06 04:21:00","16499.9"
"2018-01-06 04:22:00","16512.34"
"2018-01-06 04:23:00","16501.78"
"2018-01-06 04:24:00","16498.2"
"2018-01-06 04:25:00","16494.9"
"2018-01-06 04:26:00","16480.9"
"2018-01-06 04:27:00","16461.12"
"2018-01-06 04:28:00","16440.13"
"2018-01-06 04:29:00","16435.73"
"2018-01-06 04:30:00","16436.99"
"2018-01-06 04:31:00","16466.93"
"2018-01-06 04:32:00","16538.29"
"2018-01-06 04:33:00","16541.84"
"2018-01-06 04:34:00","16535.15"
"2018-01-06 04:35:00","16543.26"
"2018-01-06 04:36:00","16551.47"
"2018-01-06 04:37:00","16559.7"
"2018-01-06 04:38:00","16593.96"
"2018-01-06 04:39:00","16633.43"
"2018-01-06 04:40:00","16640.14"
"2018-01-06 04:41:00","16637.51"
"2018-01-06 04:42:00","16647.47"
"2018-01-06 04:43:00","16662.74"
"2018-01-06 04:44:00","16633.21"
"2018-01-06 04:45:00","16614.41"
"2018-01-06 04:46:00","16607.61"
"2018-01-06 04:47:00","16617.65"
"2018-01-06 04:48:00","16616.04"
"2018-01-06 04:49:00","16605.93"
"2018-01-06 04:50:00","16592.79"
"2018-01-06 04:51:00","16574.92"
"2018-01-06 04:52:00","16547.84"
"2018-01-06 04:53:00","16575.28"
"2018-01-06 04:54:00","16572.32"
"2018-01-06 04:55:00","16569.24"
"2018-01-06 04:56:00","16561.76"
"2018-01-06 04:57:00","16578.82"
"2018-01-06 04:58:00","16579.09"
"2018-01-06 04:59:00","16567.59"
"2018-01-06 05:00:00","16578.94"
"2018-01-06 05:01:00","16570.31"
"2018-01-06 05:02:00","16584.23"
"2018-01-06 05:03:00","16590.19"
"2018-01-06 05:04:00","16578.32"
"2018-01-06 05:05:00","16577.49"
"2018-01-06 05:06:00","16568.77"
"2018-01-06 05:07:00","16564.54"
"2018-01-06 05:08:00","16551.58"
"2018-01-06 05:09:00","16534.04"
"2018-01-06 05:10:00","16536.51"
"2018-01-06 05:11:00","16526.69"
"2018-01-06 05:12:00","16519.05"
"2018-01-06 05:13:00","16524.81"
"2018-01-06 05:14:00","16518.39"
"2018-01-06 05:15:00","16512.33"
"2018-01-06 05:16:00","16499.92"
"2018-01-06 05:17:00","16509.09"
"2018-01-06 05:18:00","16511.07"
"2018-01-06 05:19:00","16516.09"
"2018-01-06 05:20:00","16515.37"
"2018-01-06 05:21:00","16513.25"
"2018-01-06 05:22:00","16501.22"
"2018-01-06 05:23:00","16495.98"
"2018-01-06 05:24:00","16474.06"
"2018-01-06 05:25:00","16468.73"
"2018-01-06 05:26:00","16463.29"
"2018-01-06 05:27:00","16501.85"
"2018-01-06 05:28:00","16505.02"
"2018-01-06 05:29:00","16525.39"
"2018-01-06 05:30:00","16545.05"
"2018-01-06 05:31:00","16545.71"
"2018-01-06 05:32:00","16549.53"
"2018-01-06 05:33:00","16557.97"
"2018-01-06 05:34:00","16579.91"
"2018-01-06 05:35:00","16618.49"
"2018-01-06 05:36:00","16651.76"
"2018-01-06 05:37:00","16659.15"
"2018-01-06 05:38:00","16673.72"
"2018-01-06 05:39:00","16688.24"
"2018-01-06 05:40:00","16683.95"
"2018-01-06 05:41:00","16680.44"
"2018-01-06 05:42:00","16668.91"
"2018-01-06 05:43:00","16671.69"
"2018-01-06 05:44:00","16676.65"
"2018-01-06 05:45:00","16690.6"
"2018-01-06 05:46:00","16691.77"
"2018-01-06 05:47:00","16685.7"
"2018-01-06 05:48:00","16682.43"
"2018-01-06 05:49:00","16696.23"
"2018-01-06 05:50:00","16705.16"
"2018-01-06 05:51:00","16706.29"
"2018-01-06 05:52:00","16705.78"
"2018-01-06 05:53:00","16693.44"
"2018-01-06 05:54:00","16688.56"
"2018-01-06 05:55:00","16675.68"
"2018-01-06 05:56:00","16643.61"
"2018-01-06 05:57:00","16674.66"
"2018-01-06 05:58:00","16669.73"
"2018-01-06 05:59:00","16634.93"
"2018-01-06 06:00:00","16631.42"
"2018-01-06 06:01:00","16636.46"
"2018-01-06 06:02:00","16662.46"
"2018-01-06 06:03:00","16652.94"
"2018-01-06 06:04:00","16666.46"
"2018-01-06 06:05:00","16668.72"
"2018-01-06 06:06:00","16661.71"
"2018-01-06 06:07:00","16665.45"
"2018-01-06 06:08:00","16667.65"
"2018-01-06 06:09:00","16666.76"
"2018-01-06 06:10:00","16662.82"
"2018-01-06 06:11:00","16637.27"
"2018-01-06 06:12:00","16643.51"
"2018-01-06 06:13:00","16635.03"
"2018-01-06 06:14:00","16632.12"
"2018-01-06 06:15:00","16622.99"
"2018-01-06 06:16:00","16616.57"
"2018-01-06 06:17:00","16596.31"
"2018-01-06 06:18:00","16582.37"
"2018-01-06 06:19:00","16577.87"
"2018-01-06 06:20:00","16575.26"
"2018-01-06 06:21:00","16571.4"
"2018-01-06 06:22:00","16584.75"
"2018-01-06 06:23:00","16609.62"
"2018-01-06 06:24:00","16617.29"
"2018-01-06 06:25:00","16616.18"
"2018-01-06 06:26:00","16630.79"
"2018-01-06 06:27:00","16639.15"
"2018-01-06 06:28:00","16638.41"
"2018-01-06 06:29:00","16638.44"
"2018-01-06 06:30:00","16635.59"
"2018-01-06 06:31:00","16632.69"
"2018-01-06 06:32:00","16626.56"
"2018-01-06 06:33:00","16617.77"
"2018-01-06 06:34:00","16612.58"
"2018-01-06 06:35:00","16619.14"
"2018-01-06 06:36:00","16628.5"
"2018-01-06 06:37:00","16631.49"
"2018-01-06 06:38:00","16635.92"
"2018-01-06 06:39:00","16645.16"
"2018-01-06 06:40:00","16653.37"
"2018-01-06 06:41:00","16648.45"
"2018-01-06 06:42:00","16638.19"
"2018-01-06 06:43:00","16635.44"
"2018-01-06 06:44:00","16645.96"
"2018-01-06 06:45:00","16634.58"
"2018-01-06 06:46:00","16635.23"
"2018-01-06 06:47:00","16641.9"
"2018-01-06 06:48:00","16643.37"
"2018-01-06 06:49:00","16648"
"2018-01-06 06:50:00","16655.73"
"2018-01-06 06:51:00","16642.26"
"2018-01-06 06:52:00","16643.9"
"2018-01-06 06:53:00","16642.44"
"2018-01-06 06:54:00","16645.18"
"2018-01-06 06:55:00","16641.83"
"2018-01-06 06:56:00","16644.46"
"2018-01-06 06:57:00","16639.13"
"2018-01-06 06:58:00","16626.68"
"2018-01-06 06:59:00","16589.43"
"2018-01-06 07:00:00","16585.61"
"2018-01-06 07:01:00","16552.99"
"2018-01-06 07:02:00","16523.94"
"2018-01-06 07:03:00","16504.6"
"2018-01-06 07:04:00","16525.33"
"2018-01-06 07:05:00","16527.49"
"2018-01-06 07:06:00","16529.96"
"2018-01-06 07:07:00","16534.74"
"2018-01-06 07:08:00","16542.52"
"2018-01-06 07:09:00","16528.76"
"2018-01-06 07:10:00","16521.22"
"2018-01-06 07:11:00","16496.92"
"2018-01-06 07:12:00","16475.11"
"2018-01-06 07:13:00","16466.87"
"2018-01-06 07:14:00","16460.55"
"2018-01-06 07:15:00","16453.02"
"2018-01-06 07:16:00","16436.83"
"2018-01-06 07:17:00","16434.67"
"2018-01-06 07:18:00","16433.67"
"2018-01-06 07:19:00","16418.86"
"2018-01-06 07:20:00","16410.96"
"2018-01-06 07:21:00","16412.14"
"2018-01-06 07:22:00","16402.69"
"2018-01-06 07:23:00","16396.18"
"2018-01-06 07:24:00","16385.44"
"2018-01-06 07:25:00","16442.27"
"2018-01-06 07:26:00","16425.48"
"2018-01-06 07:27:00","16446.08"
"2018-01-06 07:28:00","16450.8"
"2018-01-06 07:29:00","16455.4"
"2018-01-06 07:30:00","16439.25"
"2018-01-06 07:31:00","16435.05"
"2018-01-06 07:32:00","16439.1"
"2018-01-06 07:33:00","16446.38"
"2018-01-06 07:34:00","16449.73"
"2018-01-06 07:35:00","16448.58"
"2018-01-06 07:36:00","16441.77"
"2018-01-06 07:37:00","16446.26"
"2018-01-06 07:38:00","16451.78"
"2018-01-06 07:39:00","16467.95"
"2018-01-06 07:40:00","16494.75"
"2018-01-06 07:41:00","16502.38"
"2018-01-06 07:42:00","16511.61"
"2018-01-06 07:43:00","16518.5"
"2018-01-06 07:44:00","16532.81"
"2018-01-06 07:45:00","16527.63"
"2018-01-06 07:46:00","16545.47"
"2018-01-06 07:47:00","16528.77"
"2018-01-06 07:48:00","16525.7"
"2018-01-06 07:49:00","16523.49"
"2018-01-06 07:50:00","16481.53"
"2018-01-06 07:51:00","16477.09"
"2018-01-06 07:52:00","16481.98"
"2018-01-06 07:53:00","16480.51"
"2018-01-06 07:54:00","16476.62"
"2018-01-06 07:55:00","16481.08"
"2018-01-06 07:56:00","16486.22"
"2018-01-06 07:57:00","16502.14"
"2018-01-06 07:58:00","16507.45"
"2018-01-06 07:59:00","16515.91"
"2018-01-06 08:00:00","16513.6"
"2018-01-06 08:01:00","16520.81"
"2018-01-06 08:02:00","16540.1"
"2018-01-06 08:03:00","16569.74"
"2018-01-06 08:04:00","16611.78"
"2018-01-06 08:05:00","16592.65"
"2018-01-06 08:06:00","16578.61"
"2018-01-06 08:07:00","16581"
"2018-01-06 08:08:00","16575.11"
"2018-01-06 08:09:00","16576.49"
"2018-01-06 08:10:00","16571.73"
"2018-01-06 08:11:00","16570.08"
"2018-01-06 08:12:00","16565.25"
"2018-01-06 08:13:00","16569.56"
"2018-01-06 08:14:00","16570.46"
"2018-01-06 08:15:00","16565.77"
"2018-01-06 08:16:00","16565.75"
"2018-01-06 08:17:00","16567.68"
"2018-01-06 08:18:00","16566.97"
"2018-01-06 08:19:00","16563.18"
"2018-01-06 08:20:00","16555.02"
"2018-01-06 08:21:00","16541.41"
"2018-01-06 08:22:00","16508.12"
"2018-01-06 08:23:00","16484.01"
"2018-01-06 08:24:00","16466.88"
"2018-01-06 08:25:00","16472.37"
"2018-01-06 08:26:00","16470.41"
"2018-01-06 08:27:00","16458.68"
"2018-01-06 08:28:00","16449.51"
"2018-01-06 08:29:00","16466.32"
"2018-01-06 08:30:00","16482.13"
"2018-01-06 08:31:00","16492.62"
"2018-01-06 08:32:00","16486.33"
"2018-01-06 08:33:00","16475.23"
"2018-01-06 08:34:00","16465.41"
"2018-01-06 08:35:00","16455.61"
"2018-01-06 08:36:00","16455.33"
"2018-01-06 08:37:00","16446.4"
"2018-01-06 08:38:00","16443.5"
"2018-01-06 08:39:00","16443.29"
"2018-01-06 08:40:00","16441.7"
"2018-01-06 08:41:00","16443.48"
"2018-01-06 08:42:00","16450.79"
"2018-01-06 08:43:00","16454.96"
"2018-01-06 08:44:00","16468.83"
"2018-01-06 08:45:00","16459.46"
"2018-01-06 08:46:00","16474.86"
"2018-01-06 08:47:00","16485.27"
"2018-01-06 08:48:00","16473.73"
"2018-01-06 08:49:00","16465.09"
"2018-01-06 08:50:00","16466.55"
"2018-01-06 08:51:00","16461.75"
"2018-01-06 08:52:00","16476.86"
"2018-01-06 08:53:00","16457.95"
"2018-01-06 08:54:00","16445.59"
"2018-01-06 08:55:00","16436.64"
"2018-01-06 08:56:00","16436.04"
"2018-01-06 08:57:00","16431.74"
"2018-01-06 08:58:00","16425.5"
"2018-01-06 08:59:00","16426.64"
"2018-01-06 09:00:00","16426.98"
"2018-01-06 09:01:00","16425.32"
"2018-01-06 09:02:00","16414.89"
"2018-01-06 09:03:00","16417.88"
"2018-01-06 09:04:00","16425.22"
"2018-01-06 09:05:00","16430.27"
"2018-01-06 09:06:00","16432.08"
"2018-01-06 09:07:00","16446.83"
"2018-01-06 09:08:00","16477.55"
"2018-01-06 09:09:00","16486.8"
"2018-01-06 09:10:00","16495.37"
"2018-01-06 09:11:00","16477.82"
"2018-01-06 09:12:00","16485.19"
"2018-01-06 09:13:00","16498.47"
"2018-01-06 09:14:00","16504.93"
"2018-01-06 09:15:00","16529.81"
"2018-01-06 09:16:00","16515.43"
"2018-01-06 09:17:00","16501.69"
"2018-01-06 09:18:00","16486.3"
"2018-01-06 09:19:00","16467.1"
"2018-01-06 09:20:00","16477.48"
"2018-01-06 09:21:00","16474"
"2018-01-06 09:22:00","16446.78"
"2018-01-06 09:23:00","16440.23"
"2018-01-06 09:24:00","16445.06"
"2018-01-06 09:25:00","16447.37"
"2018-01-06 09:26:00","16457.68"
"2018-01-06 09:27:00","16474.08"
"2018-01-06 09:28:00","16462.04"
"2018-01-06 09:29:00","16450.23"
"2018-01-06 09:30:00","16447.82"
"2018-01-06 09:31:00","16435.12"
"2018-01-06 09:32:00","16431.98"
"2018-01-06 09:33:00","16449.47"
"2018-01-06 09:34:00","16451.52"
"2018-01-06 09:35:00","16455.6"
"2018-01-06 09:36:00","16457.98"
"2018-01-06 09:37:00","16450.76"
"2018-01-06 09:38:00","16450.43"
"2018-01-06 09:39:00","16443.9"
"2018-01-06 09:40:00","16451.98"
"2018-01-06 09:41:00","16449.06"
"2018-01-06 09:42:00","16443.67"
"2018-01-06 09:43:00","16434.45"
"2018-01-06 09:44:00","16446.7"
"2018-01-06 09:45:00","16447.7"
"2018-01-06 09:46:00","16446.78"
"2018-01-06 09:47:00","16417.24"
"2018-01-06 09:48:00","16406.45"
"2018-01-06 09:49:00","16395.08"
"2018-01-06 09:50:00","16374.27"
"2018-01-06 09:51:00","16393.51"
"2018-01-06 09:52:00","16386.85"
"2018-01-06 09:53:00","16394.41"
"2018-01-06 09:54:00","16376.29"
"2018-01-06 09:55:00","16366.32"
"2018-01-06 09:56:00","16361.46"
"2018-01-06 09:57:00","16379.64"
"2018-01-06 09:58:00","16378.81"
"2018-01-06 09:59:00","16379.98"
"2018-01-06 10:00:00","16383.71"
"2018-01-06 10:01:00","16385.73"
"2018-01-06 10:02:00","16382.38"
"2018-01-06 10:03:00","16383.26"
"2018-01-06 10:04:00","16393.81"
"2018-01-06 10:05:00","16392.82"
"2018-01-06 10:06:00","16392.6"
"2018-01-06 10:07:00","16384.49"
"2018-01-06 10:08:00","16392.36"
"2018-01-06 10:09:00","16386.15"
"2018-01-06 10:10:00","16384.12"
"2018-01-06 10:11:00","16380.92"
"2018-01-06 10:12:00","16391.79"
"2018-01-06 10:13:00","16406.87"
"2018-01-06 10:14:00","16412.67"
"2018-01-06 10:15:00","16430.68"
"2018-01-06 10:16:00","16441.18"
"2018-01-06 10:17:00","16465.78"
"2018-01-06 10:18:00","16473.26"
"2018-01-06 10:19:00","16479.07"
"2018-01-06 10:20:00","16502.03"
"2018-01-06 10:21:00","16523.66"
"2018-01-06 10:22:00","16535.39"
"2018-01-06 10:23:00","16539.23"
"2018-01-06 10:24:00","16535.44"
"2018-01-06 10:25:00","16522.88"
"2018-01-06 10:26:00","16519.81"
"2018-01-06 10:27:00","16531.68"
"2018-01-06 10:28:00","16544.33"
"2018-01-06 10:29:00","16542.22"
"2018-01-06 10:30:00","16520.33"
"2018-01-06 10:31:00","16508.82"
"2018-01-06 10:32:00","16514.91"
"2018-01-06 10:33:00","16525.84"
"2018-01-06 10:34:00","16543.16"
"2018-01-06 10:35:00","16558.19"
"2018-01-06 10:36:00","16569.92"
"2018-01-06 10:37:00","16576.21"
"2018-01-06 10:38:00","16593.32"
"2018-01-06 10:39:00","16588.83"
"2018-01-06 10:40:00","16606.45"
"2018-01-06 10:41:00","16613.59"
"2018-01-06 10:42:00","16641.56"
"2018-01-06 10:43:00","16654.49"
"2018-01-06 10:44:00","16672.37"
"2018-01-06 10:45:00","16660.68"
"2018-01-06 10:46:00","16658.3"
"2018-01-06 10:47:00","16665.04"
"2018-01-06 10:48:00","16666.62"
"2018-01-06 10:49:00","16677.48"
"2018-01-06 10:50:00","16688.95"
"2018-01-06 10:51:00","16699.7"
"2018-01-06 10:52:00","16694.73"
"2018-01-06 10:53:00","16695.94"
"2018-01-06 10:54:00","16700.73"
"2018-01-06 10:55:00","16699.1"
"2018-01-06 10:56:00","16697.23"
"2018-01-06 10:57:00","16700.9"
"2018-01-06 10:58:00","16700.56"
"2018-01-06 10:59:00","16706.02"
"2018-01-06 11:00:00","16708.53"
"2018-01-06 11:01:00","16711.27"
"2018-01-06 11:02:00","16707.04"
"2018-01-06 11:03:00","16694.04"
"2018-01-06 11:04:00","16685.44"
"2018-01-06 11:05:00","16689.2"
"2018-01-06 11:06:00","16680.01"
"2018-01-06 11:07:00","16666.65"
"2018-01-06 11:08:00","16659.35"
"2018-01-06 11:09:00","16663.56"
"2018-01-06 11:10:00","16669.11"
"2018-01-06 11:11:00","16678.38"
"2018-01-06 11:12:00","16689.58"
"2018-01-06 11:13:00","16695.06"
"2018-01-06 11:14:00","16712.11"
"2018-01-06 11:15:00","16709.44"
"2018-01-06 11:16:00","16706.18"
"2018-01-06 11:17:00","16709.1"
"2018-01-06 11:18:00","16709.98"
"2018-01-06 11:19:00","16706.21"
"2018-01-06 11:20:00","16701.4"
"2018-01-06 11:21:00","16698.26"
"2018-01-06 11:22:00","16685.55"
"2018-01-06 11:23:00","16661.64"
"2018-01-06 11:24:00","16672.27"
"2018-01-06 11:25:00","16639.2"
"2018-01-06 11:26:00","16606.79"
"2018-01-06 11:27:00","16601.49"
"2018-01-06 11:28:00","16620.04"
"2018-01-06 11:29:00","16609.01"
"2018-01-06 11:30:00","16613.12"
"2018-01-06 11:31:00","16592.78"
"2018-01-06 11:32:00","16580.58"
"2018-01-06 11:33:00","16585.45"
"2018-01-06 11:34:00","16581.23"
"2018-01-06 11:35:00","16579.61"
"2018-01-06 11:36:00","16594.35"
"2018-01-06 11:37:00","16594.46"
"2018-01-06 11:38:00","16578.19"
