Date,"Close Price"
"2017-12-31 07:00:00",12995.85
"2017-12-31 08:00:00",12694.32
"2017-12-31 09:00:00",12643.17
"2017-12-31 10:00:00",12908.92
"2017-12-31 11:00:00",13094.65
"2017-12-31 12:00:00",13081.5
"2017-12-31 13:00:00",13068.57
"2017-12-31 14:00:00",13340.27
"2017-12-31 15:00:00",13348.3
"2017-12-31 16:00:00",13991.04
"2017-12-31 17:00:00",13922.65
"2017-12-31 18:00:00",13807.07
"2017-12-31 19:00:00",13912.63
"2017-12-31 20:00:00",14128.7
"2017-12-31 21:00:00",14002.64
"2017-12-31 22:00:00",13901.49
"2017-12-31 23:00:00",13889.99
"2018-01-01 00:00:00",13585.69
"2018-01-01 01:00:00",13332.22
"2018-01-01 02:00:00",13380.41
"2018-01-01 03:00:00",13436.48
"2018-01-01 04:00:00",13591.16
"2018-01-01 05:00:00",13354.29
"2018-01-01 06:00:00",13838.55
"2018-01-01 07:00:00",13657.17
"2018-01-01 08:00:00",13469.45
"2018-01-01 09:00:00",13411.22
"2018-01-01 10:00:00",13554.15
"2018-01-01 11:00:00",13267.3
"2018-01-01 12:00:00",13212.78
"2018-01-01 13:00:00",13036.98
"2018-01-01 14:00:00",13215.87
"2018-01-01 15:00:00",13248.71
"2018-01-01 16:00:00",13044.34
"2018-01-01 17:00:00",13088.28
"2018-01-01 18:00:00",13146.7
"2018-01-01 19:00:00",13263.13
"2018-01-01 20:00:00",13436.95
"2018-01-01 21:00:00",13535.09
"2018-01-01 22:00:00",13492.66
"2018-01-01 23:00:00",13407.71
"2018-01-02 00:00:00",13798.49
"2018-01-02 01:00:00",13685.89
"2018-01-02 02:00:00",13551.4
"2018-01-02 03:00:00",13339.36
"2018-01-02 04:00:00",13146.71
"2018-01-02 05:00:00",13160.78
"2018-01-02 06:00:00",13332.13
"2018-01-02 07:00:00",13415.48
"2018-01-02 08:00:00",13432.18
"2018-01-02 09:00:00",13579.68
"2018-01-02 10:00:00",13708.49
"2018-01-02 11:00:00",13611.98
"2018-01-02 12:00:00",13609.99
"2018-01-02 13:00:00",13963.44
"2018-01-02 14:00:00",13834.42
"2018-01-02 15:00:00",13735.59
"2018-01-02 16:00:00",13695.77
"2018-01-02 17:00:00",13902.89
"2018-01-02 18:00:00",14613.91
"2018-01-02 19:00:00",14826.34
"2018-01-02 20:00:00",14858.95
"2018-01-02 21:00:00",14769.9
"2018-01-02 22:00:00",14852.83
"2018-01-02 23:00:00",14743.38
"2018-01-03 00:00:00",14820.35
"2018-01-03 01:00:00",14843.39
"2018-01-03 02:00:00",15036.14
"2018-01-03 03:00:00",14889.14
"2018-01-03 04:00:00",15099.65
"2018-01-03 05:00:00",15087.83
"2018-01-03 06:00:00",15343.53
"2018-01-03 07:00:00",15293.84
"2018-01-03 08:00:00",15105.53
"2018-01-03 09:00:00",14843.48
"2018-01-03 10:00:00",14709.95
"2018-01-03 11:00:00",14889.11
"2018-01-03 12:00:00",14602.94
"2018-01-03 13:00:00",14957.92
"2018-01-03 14:00:00",14901.53
"2018-01-03 15:00:00",15074.82
"2018-01-03 16:00:00",15114.73
"2018-01-03 17:00:00",14916.73
"2018-01-03 18:00:00",14813.47
"2018-01-03 19:00:00",14777.19
"2018-01-03 20:00:00",14973.31
"2018-01-03 21:00:00",15056.69
"2018-01-03 22:00:00",14869.99
"2018-01-03 23:00:00",15118.63
"2018-01-04 01:00:00",15099.43
"2018-01-04 02:00:00",15353.51
"2018-01-04 03:00:00",15252.73
"2018-01-04 04:00:00",15104.45
"2018-01-04 05:00:00",14939.22
"2018-01-04 06:00:00",14926.84
"2018-01-04 07:00:00",14923.53
"2018-01-04 08:00:00",14848.92
"2018-01-04 09:00:00",14382.37
"2018-01-04 10:00:00",14486.17
"2018-01-04 11:00:00",14464.14
"2018-01-04 12:00:00",14571.2
"2018-01-04 13:00:00",14422.47
"2018-01-04 14:00:00",14580
"2018-01-04 15:00:00",14628.24
"2018-01-04 16:00:00",14563.06
"2018-01-04 16:21:00",14501.85

"This data was produced from the CoinDesk price page."
http://www.coindesk.com/price/
